time,pH_med,pH_std,aragonite_med,aragonite_std,cacite_med,calcite_std
2020.0,8.044100820633059,0.01223728018757327,3.670112543962485,0.08310902696365768,5.516218053927316,0.1237116060961313
2030.0,8.020839624853457,0.011512309495896834,3.551512309495897,0.08112309495896836,5.334257913247362,0.11982415005861664
2040.0,7.995893786635403,0.010722860492379836,3.4217725674091444,0.07252520515826494,5.135516998827668,0.10723329425556857
2050.0,7.973148886283703,0.012185932004689332,3.3028581477139505,0.08065416178194608,4.954508792497069,0.1192590855803048
2060.0,7.9511552168815935,0.01178358733880422,3.1976717467760842,0.07622743259085579,4.792860492379837,0.11256271981242673
2070.0,7.934424384525205,0.014140679953106684,3.109908558030481,0.08508323563892145,4.660267291910903,0.12574443141852285
2080.0,7.920638686987106,0.012425556858147713,3.043737397420868,0.0837702227432591,4.559118405627198,0.12289097303634232
2090.0,7.911978429073856,0.015498944900351698,3.0095638921453696,0.0985767878077374,4.505561547479484,0.144926143024619
2100.0,7.907015474794842,0.019534583821805392,2.993892145369285,0.12101758499413834,4.480035169988276,0.17817116060961313
