time,pH_med,pH_std,aragonite_med,aragonite_std,cacite_med,calcite_std
2020.0,8.043758499413835,0.011760844079718641,3.6682649472450173,0.0788018757327081,5.513770222743259,0.11712778429073856
2030.0,8.016383587338805,0.01136318874560375,3.5284337631887457,0.07358264947245019,5.2985603751465415,0.10948886283704573
2040.0,7.9809399765533415,0.010926377491207503,3.3474701055099647,0.07189449003516998,5.02125674091442,0.10615005861664713
2050.0,7.940580070339976,0.013374208675263774,3.139997655334115,0.08375849941383352,4.7061875732708085,0.12372332942555687
2060.0,7.892775849941383,0.013693786635404458,2.911664712778429,0.08630011723329425,4.357599062133646,0.12656506447831184
2070.0,7.840979835873388,0.016866822977725675,2.679709261430246,0.0953997655334115,4.005594372801876,0.13982649472450176
2080.0,7.786172567409143,0.016649237983587337,2.4467291910902693,0.09463305978898007,3.6519882766705747,0.1380398593200469
2090.0,7.731555451348184,0.020610550996483,2.2353130128956624,0.1093810082063306,3.331184056271981,0.1595896834701055
2100.0,7.681405627198124,0.027501758499413834,2.0531160609613126,0.12580773739742085,3.0554443141852285,0.18382415005861666
